index,label,sentence,POS,FGPOS,w_index,split,label_bin,is_verb,target_idx,tokens,target_word,lemma,sent_len,lemma_freq_in_sample
ac2-fragment06 1530,0,"Mueller is taking over the plan , and Don is being transferred back to the States .",VERB,VBN,11,train,0,True,11,"['Mueller', 'is', 'taking', 'over', 'the', 'plan', ',', 'and', 'Don', 'is', 'being', 'transferred', 'back', 'to', 'the', 'States', '.']",transferred,transfer,17,5
ab9-fragment03 988,1,"Grizel Huntley reached out to comfort her but she forced back her chair and fled , clutching her handbag and napkin , leaving her mother with the ruins of lunch .",VERB,VBD,14,train,1,True,14,"['Grizel', 'Huntley', 'reached', 'out', 'to', 'comfort', 'her', 'but', 'she', 'forced', 'back', 'her', 'chair', 'and', 'fled', ',', 'clutching', 'her', 'handbag', 'and', 'napkin', ',', 'leaving', 'her', 'mother', 'with', 'the', 'ruins', 'of', 'lunch', '.']",fled,flee,31,3
ahf-fragment63 1155,1,"Sit , they said , but he would n't This week John Major began to appear on a different kind of box .",VERB,VB,0,train,1,True,0,"['Sit', ',', 'they', 'said', ',', 'but', 'he', 'would', ""n't"", 'This', 'week', 'John', 'Major', 'began', 'to', 'appear', 'on', 'a', 'different', 'kind', 'of', 'box', '.']",Sit,sit,23,16
alp-fragment01 63,1,"In short , they are seriously at risk of committing further offences and becoming trapped in the revolving door of custody .",VERB,VBG,9,train,1,True,9,"['In', 'short', ',', 'they', 'are', 'seriously', 'at', 'risk', 'of', 'committing', 'further', 'offences', 'and', 'becoming', 'trapped', 'in', 'the', 'revolving', 'door', 'of', 'custody', '.']",committing,commit,22,14
kbh-fragment04 472,0,They 're just doing a kind of tour of loads and loads of houses cos they keep moving with his job .,VERB,VB,16,test,0,True,16,"['They', ""'re"", 'just', 'doing', 'a', 'kind', 'of', 'tour', 'of', 'loads', 'and', 'loads', 'of', 'houses', 'cos', 'they', 'keep', 'moving', 'with', 'his', 'job', '.']",keep,keep,22,16
kbp-fragment09 4094,0,It 's cheaper than phoning is n't it ?,VERB,VBG,4,train,0,True,4,"['It', ""'s"", 'cheaper', 'than', 'phoning', 'is', ""n't"", 'it', '?']",phoning,phone,9,9
cb5-fragment02 3377,0,"She lay quiescent and felt his strong fingers , quicker now , move to unfasten the buttons of her shift one by one .",VERB,VBD,4,train,0,True,4,"['She', 'lay', 'quiescent', 'and', 'felt', 'his', 'strong', 'fingers', ',', 'quicker', 'now', ',', 'move', 'to', 'unfasten', 'the', 'buttons', 'of', 'her', 'shift', 'one', 'by', 'one', '.']",felt,felt,24,16
as6-fragment02 363,1,"A subsequent debate on the same issue in March 1982 was also full of references to the experience of 1981 , the impact of street violence , crime , decaying urban conditions , the breakdown of consent between the police and many local communities , and the spectre of ‘ more violence to come ’ if changes in both policing tactics and social policy were not swiftly introduced ( Hansard , vol. 20 , 25 March 1982 : cols. 1107–81 ) .",VERB,VBG,29,train,1,True,29,"['A', 'subsequent', 'debate', 'on', 'the', 'same', 'issue', 'in', 'March', '1982', 'was', 'also', 'full', 'of', 'references', 'to', 'the', 'experience', 'of', '1981', ',', 'the', 'impact', 'of', 'street', 'violence', ',', 'crime', ',', 'decaying', 'urban', 'conditions', ',', 'the', 'breakdown', 'of', 'consent', 'between', 'the', 'police', 'and', 'many', 'local', 'communities', ',', 'and', 'the', 'spectre', 'of', '‘', 'more', 'violence', 'to', 'come', '’', 'if', 'changes', 'in', 'both', 'policing', 'tactics', 'and', 'social', 'policy', 'were', 'not', 'swiftly', 'introduced', '(', 'Hansard', ',', 'vol.', '20', ',', '25', 'March', '1982', ':', 'cols.', '1107–81', ')', '.']",decaying,decay,82,3
clw-fragment01 90,0,"Overall there would be a reduction in the number of students choosing science , but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .",VERB,VBP,32,test,0,True,32,"['Overall', 'there', 'would', 'be', 'a', 'reduction', 'in', 'the', 'number', 'of', 'students', 'choosing', 'science', ',', 'but', 'those', 'who', 'do', 'so', 'choose', 'will', 'be', 'more', 'likely', 'to', 'stay', 'happily', 'in', 'the', 'subject', 'and', 'to', 'possess', 'more', 'flexible', 'minds', '.']",possess,possess,37,9
a7w-fragment01 6,1,"Yet yesterday 's report on the Clapham crash , confirming the picture which emerged throughout the Hidden inquiry , makes an event which seemed at the time totally unexpected look almost inevitable .",VERB,VBD,13,test,1,True,13,"['Yet', 'yesterday', ""'s"", 'report', 'on', 'the', 'Clapham', 'crash', ',', 'confirming', 'the', 'picture', 'which', 'emerged', 'throughout', 'the', 'Hidden', 'inquiry', ',', 'makes', 'an', 'event', 'which', 'seemed', 'at', 'the', 'time', 'totally', 'unexpected', 'look', 'almost', 'inevitable', '.']",emerged,emerge,33,14
bpa-fragment14 2277,0,"Lawton had already shifted some chairs , in readiness to form a barricade .",VERB,VBD,3,train,0,True,3,"['Lawton', 'had', 'already', 'shifted', 'some', 'chairs', ',', 'in', 'readiness', 'to', 'form', 'a', 'barricade', '.']",shifted,shift,14,9
b1g-fragment02 1423,0,This kind of link between GIS and other modelling programs is to be warmly welcomed and parallels work at the NWRRL in linking GIS and air pollution plume models .,VERB,VBG,22,train,0,True,22,"['This', 'kind', 'of', 'link', 'between', 'GIS', 'and', 'other', 'modelling', 'programs', 'is', 'to', 'be', 'warmly', 'welcomed', 'and', 'parallels', 'work', 'at', 'the', 'NWRRL', 'in', 'linking', 'GIS', 'and', 'air', 'pollution', 'plume', 'models', '.']",linking,link,30,13
a1f-fragment08 162,0,Such a promise would be the only hope of a breakthrough for the disenfranchised voters and would have them flocking to the polls for Mr Kinnock .,VERB,VB,2,train,0,True,2,"['Such', 'a', 'promise', 'would', 'be', 'the', 'only', 'hope', 'of', 'a', 'breakthrough', 'for', 'the', 'disenfranchised', 'voters', 'and', 'would', 'have', 'them', 'flocking', 'to', 'the', 'polls', 'for', 'Mr', 'Kinnock', '.']",promise,promise,27,9
ac2-fragment06 1563,0,His secretary entered the room .,VERB,VBN,2,train,0,True,2,"['His', 'secretary', 'entered', 'the', 'room', '.']",entered,enter,6,16
b1g-fragment02 780,0,"He describes the features of the four main systems that are currently in use in the UK and illustrates their application with reference to examples drawn from retail analysis and store location , market research , credit rating and target marketing .",VERB,VBN,25,train,0,True,25,"['He', 'describes', 'the', 'features', 'of', 'the', 'four', 'main', 'systems', 'that', 'are', 'currently', 'in', 'use', 'in', 'the', 'UK', 'and', 'illustrates', 'their', 'application', 'with', 'reference', 'to', 'examples', 'drawn', 'from', 'retail', 'analysis', 'and', 'store', 'location', ',', 'market', 'research', ',', 'credit', 'rating', 'and', 'target', 'marketing', '.']",drawn,draw,42,16
ew1-fragment01 140,1,But some caution should be observed .,VERB,VBN,5,train,1,True,5,"['But', 'some', 'caution', 'should', 'be', 'observed', '.']",observed,observe,7,12
cb5-fragment02 3365,0,"‘ I wo n't hurt you , ’ he said .",VERB,VB,4,train,0,True,4,"['‘', 'I', 'wo', ""n't"", 'hurt', 'you', ',', '’', 'he', 'said', '.']",hurt,hurt,11,5
b1g-fragment02 1341,0,"The problems of assessing such links are , of course , huge , but there is scope for a contribution .",VERB,VBG,3,train,0,True,3,"['The', 'problems', 'of', 'assessing', 'such', 'links', 'are', ',', 'of', 'course', ',', 'huge', ',', 'but', 'there', 'is', 'scope', 'for', 'a', 'contribution', '.']",assessing,assess,21,14
a3m-fragment02 68,1,"In Milan , for example , the commission to design the new generation of ‘ Jumbo ’ trams , which went into service in 1979 , was one that leading Italian architects and designers fought over .",VERB,VBN,34,test,1,True,34,"['In', 'Milan', ',', 'for', 'example', ',', 'the', 'commission', 'to', 'design', 'the', 'new', 'generation', 'of', '‘', 'Jumbo', '’', 'trams', ',', 'which', 'went', 'into', 'service', 'in', '1979', ',', 'was', 'one', 'that', 'leading', 'Italian', 'architects', 'and', 'designers', 'fought', 'over', '.']",fought,fight,37,16
amm-fragment02 1622,0,"Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on .",VERB,VBG,31,train,0,True,31,"['Most', 'animals', 'today', 'do', 'seem', 'to', 'have', 'bodies', 'that', 'accord', 'well', 'with', 'the', 'functions', 'they', 'have', 'to', 'carry', 'out', 'to', 'survive', ':', 'flyers', 'are', 'aerodynamically', 'efficient', ',', 'active', 'swimmers', 'have', 'suitable', 'streamlining', ',', 'herbivorous', 'mammals', 'have', 'teeth', 'appropriate', 'for', 'grinding', 'plant', 'food', ',', 'and', 'so', 'on', '.']",streamlining,streamline,47,2
clw-fragment01 100,0,"Emphasizing the applications and relevance of science : To obtain a major qualitative improvement to recruitment in science with more girls and with students possessing imaginative , flexible minds it would be necessary to make science appealing to boys and girls at the moratorium stage .",VERB,VB,9,test,0,True,9,"['Emphasizing', 'the', 'applications', 'and', 'relevance', 'of', 'science', ':', 'To', 'obtain', 'a', 'major', 'qualitative', 'improvement', 'to', 'recruitment', 'in', 'science', 'with', 'more', 'girls', 'and', 'with', 'students', 'possessing', 'imaginative', ',', 'flexible', 'minds', 'it', 'would', 'be', 'necessary', 'to', 'make', 'science', 'appealing', 'to', 'boys', 'and', 'girls', 'at', 'the', 'moratorium', 'stage', '.']",obtain,obtain,46,14
ahf-fragment63 1193,1,"For example , on high policy common opinion said that there was nothing for it but to stay in the ERM .",VERB,VB,17,train,1,True,17,"['For', 'example', ',', 'on', 'high', 'policy', 'common', 'opinion', 'said', 'that', 'there', 'was', 'nothing', 'for', 'it', 'but', 'to', 'stay', 'in', 'the', 'ERM', '.']",stay,stay,22,16
as6-fragment02 434,1,"Taking the specific argument about the role of drugs and ‘ drug barons ’ in stimulating the riots , this seems to have served two purposes .",VERB,VBN,23,train,1,True,23,"['Taking', 'the', 'specific', 'argument', 'about', 'the', 'role', 'of', 'drugs', 'and', '‘', 'drug', 'barons', '’', 'in', 'stimulating', 'the', 'riots', ',', 'this', 'seems', 'to', 'have', 'served', 'two', 'purposes', '.']",served,serve,27,16
amm-fragment02 1664,0,"The outline of the soft parts are also clearly displayed , so that the animal has been preserved almost in frozen motion .",VERB,VBN,9,train,0,True,9,"['The', 'outline', 'of', 'the', 'soft', 'parts', 'are', 'also', 'clearly', 'displayed', ',', 'so', 'that', 'the', 'animal', 'has', 'been', 'preserved', 'almost', 'in', 'frozen', 'motion', '.']",displayed,display,23,5
acj-fragment01 47,0,"As for public protection , this depends on executive decisions with regard to release ; it fails to take into account whether it is necessary for public protection to keep ‘ lifers ’ in for so long .",VERB,VB,29,train,0,True,29,"['As', 'for', 'public', 'protection', ',', 'this', 'depends', 'on', 'executive', 'decisions', 'with', 'regard', 'to', 'release', ';', 'it', 'fails', 'to', 'take', 'into', 'account', 'whether', 'it', 'is', 'necessary', 'for', 'public', 'protection', 'to', 'keep', '‘', 'lifers', '’', 'in', 'for', 'so', 'long', '.']",keep,keep,38,16
al0-fragment06 187,0,"’ With no trace of a smile or a blush the baroness quickly corrected herself — ‘ an irrigation system ’ — but the slip was a telling one , and I 'm sure they would have appreciated it in Bangladesh .",VERB,VBN,13,train,0,True,13,"['’', 'With', 'no', 'trace', 'of', 'a', 'smile', 'or', 'a', 'blush', 'the', 'baroness', 'quickly', 'corrected', 'herself', '—', '‘', 'an', 'irrigation', 'system', '’', '—', 'but', 'the', 'slip', 'was', 'a', 'telling', 'one', ',', 'and', 'I', ""'m"", 'sure', 'they', 'would', 'have', 'appreciated', 'it', 'in', 'Bangladesh', '.']",corrected,correct,42,2
a1e-fragment01 12,0,"We have made a bid of nearly £700m for a company with a book value of £200m — we 've acknowledged there is some extra worth there , but I can not see the sort of value they are talking about in property .",VERB,VBN,20,train,0,True,20,"['We', 'have', 'made', 'a', 'bid', 'of', 'nearly', '£700m', 'for', 'a', 'company', 'with', 'a', 'book', 'value', 'of', '£200m', '—', 'we', ""'ve"", 'acknowledged', 'there', 'is', 'some', 'extra', 'worth', 'there', ',', 'but', 'I', 'can', 'not', 'see', 'the', 'sort', 'of', 'value', 'they', 'are', 'talking', 'about', 'in', 'property', '.']",acknowledged,acknowledge,44,9
b1g-fragment02 1250,0,It is convenient to retain the nuclear/non-nuclear distinction when discussing the background to emergency planning .,VERB,VB,4,train,0,True,4,"['It', 'is', 'convenient', 'to', 'retain', 'the', 'nuclear/non-nuclear', 'distinction', 'when', 'discussing', 'the', 'background', 'to', 'emergency', 'planning', '.']",retain,retain,16,7
g0l-fragment01 248,1,Find him and see what the son of a bitch is upto . ’,VERB,VB,3,train,1,True,3,"['Find', 'him', 'and', 'see', 'what', 'the', 'son', 'of', 'a', 'bitch', 'is', 'upto', '.', '’']",see,see,14,16
ecv-fragment05 1212,1,"Whatever else such a strategy may achieve , it certainly does not manage to produce a situation in which children are politically indistinguishable from adults and it rests on premises which , unless they can be defended , gain nothing for any defence to the charge of arbitrariness .",VERB,VB,6,test,1,True,6,"['Whatever', 'else', 'such', 'a', 'strategy', 'may', 'achieve', ',', 'it', 'certainly', 'does', 'not', 'manage', 'to', 'produce', 'a', 'situation', 'in', 'which', 'children', 'are', 'politically', 'indistinguishable', 'from', 'adults', 'and', 'it', 'rests', 'on', 'premises', 'which', ',', 'unless', 'they', 'can', 'be', 'defended', ',', 'gain', 'nothing', 'for', 'any', 'defence', 'to', 'the', 'charge', 'of', 'arbitrariness', '.']",achieve,achieve,49,12
a9j-fragment01 14,0,"Palestinian flags would be raised on minarets and church spires , road blocks would again be erected , and life in all its aspects would once again be run by the local leadership .",VERB,VBN,4,train,0,True,4,"['Palestinian', 'flags', 'would', 'be', 'raised', 'on', 'minarets', 'and', 'church', 'spires', ',', 'road', 'blocks', 'would', 'again', 'be', 'erected', ',', 'and', 'life', 'in', 'all', 'its', 'aspects', 'would', 'once', 'again', 'be', 'run', 'by', 'the', 'local', 'leadership', '.']",raised,raise,34,16
kb7-fragment48 13412,1,That 's the trouble when your at work and you got all,VERB,VBD,10,test,1,True,10,"['That', ""'s"", 'the', 'trouble', 'when', 'your', 'at', 'work', 'and', 'you', 'got', 'all']",got,get,12,16
ab9-fragment03 980,0,"‘ If she has vanished , I 'm going to see that solicitor about whether I can get her presumed dead . ’",VERB,VBN,19,train,0,True,19,"['‘', 'If', 'she', 'has', 'vanished', ',', 'I', ""'m"", 'going', 'to', 'see', 'that', 'solicitor', 'about', 'whether', 'I', 'can', 'get', 'her', 'presumed', 'dead', '.', '’']",presumed,presume,23,6
a1u-fragment04 96,1,You could n't hope to convert them . ’,VERB,VB,5,test,1,True,5,"['You', 'could', ""n't"", 'hope', 'to', 'convert', 'them', '.', '’']",convert,convert,9,7
ab9-fragment03 986,1,"You are letting this disappointment — and that 's all it is , you 're still a very well-off young woman — get in the way of everything . ’",VERB,VBG,2,train,1,True,2,"['You', 'are', 'letting', 'this', 'disappointment', '—', 'and', 'that', ""'s"", 'all', 'it', 'is', ',', 'you', ""'re"", 'still', 'a', 'very', 'well-off', 'young', 'woman', '—', 'get', 'in', 'the', 'way', 'of', 'everything', '.', '’']",letting,let,30,16
a1p-fragment01 5,1,"They have also aroused Protestant anger against Dr Runcie , at the same time as he has become involved in a row over his attack on the ‘ Pharisees ’ of British society .",VERB,VBN,3,train,1,True,3,"['They', 'have', 'also', 'aroused', 'Protestant', 'anger', 'against', 'Dr', 'Runcie', ',', 'at', 'the', 'same', 'time', 'as', 'he', 'has', 'become', 'involved', 'in', 'a', 'row', 'over', 'his', 'attack', 'on', 'the', '‘', 'Pharisees', '’', 'of', 'British', 'society', '.']",aroused,arouse,34,4
